"pers_id","id_no_storting","last_name","first_name","gender","birth_date","death_date","n_periods","periods_served","first_period","last_period","n_parties","parties_id","parties_name","ever_substitute","county_id","county_name","wikidata_id","wikipedia_no","wikipedia_en"
"NO_Kvisgaard_Ola_1963","OK","Kvisgaard","Ola","m","02aug1963",NA,1,"2013-2017","2013-2017","2013-2017",1,"H","Høyre",TRUE,"Os","Oslo",NA,NA,NA
"NO_Bjune_Ole-Kristian_1934","OKB","Bjune","Ole Kristian","m","04jun1934","24jun1996",2,"1973-77; 1977-81","1973-77","1977-81",1,"KrF","Kristelig Folkeparti",TRUE,"No","Nordland",NA,NA,NA
"NO_Djupedal_Oeystein_1960","OKD","Djupedal","Øystein","m","05may1960",NA,4,"1993-97; 1997-2001; 2001-2005; 2005-2009","1993-97","2005-2009",1,"SV","Sosialistisk Venstreparti",FALSE,"ST","Sør-Trøndelag","Q329776","Øystein_Djupedal","Øystein_Djupedal"
"NO_Ihle_Ole-Kristoffer_1932","OKIH","Ihle","Ole-Kristoffer","m","17apr1932","05mar2007",1,"1977-81","1977-81","1977-81",1,"H","Høyre",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Johnsrud_Kjell_1922","OKJ","Johnsrud","Kjell","m","01apr1922","29mar2004",1,"1977-81","1977-81","1977-81",1,"H","Høyre",TRUE,"Te","Telemark",NA,NA,NA
"NO_Kjoelholdt_Ole-Kristian_1950","OKK","Kjølholdt","Ole Kristian","m","08sep1950",NA,1,"1997-2001","1997-2001","1997-2001",1,"H","Høyre",TRUE,"Øs","Østfold","Q21931924","Ole_Kristian_Kjølholdt","Ole_Kristian_Kjølholdt"
"NO_Kolle_Olav_1904","OKLL","Kolle","Olav","m","16jan1904","25nov1969",1,"1954-57","1954-57","1954-57",1,"A","Arbeiderpartiet",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Nordset_Oddbjoern-Karmhus_1946","OKN","Nordset","Oddbjørn Karmhus","m","25mar1946",NA,1,"1981-85","1981-85","1981-85",1,"Sp","Senterpartiet",TRUE,"NT","Nord-Trøndelag","Q7077479","Oddbjørn_Nordset","Oddbjørn_Nordset"
"NO_Remoey_Oddbjoerg_1941","OKR","Remøy","Oddbjørg","f","20sep1941",NA,3,"1977-81; 1981-85; 1989-93","1977-81","1989-93",1,"Sp","Senterpartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Tveiten_Ole-Kristoffer_1985","OKT","Tveiten","Ole Kristoffer","m","14may1985",NA,1,"2009-2013","2009-2013","2009-2013",1,"FrP","Fremskrittspartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Velle_Olaf-Kristian_1898","OKV","Velle","Olaf Kristian","m","19feb1898","27oct1964",1,"1958-61","1958-61","1958-61",1,"V","Venstre",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Ludviksen_Osvald_1947","OL","Ludviksen","Osvald","m","11may1947",NA,1,"1997-2001","1997-2001","1997-2001",1,"FrP","Fremskrittspartiet",TRUE,"Tr","Troms",NA,NA,NA
"NO_Abrahamsen_Olaug_1928","OLAA","Abrahamsen","Olaug","f","06jul1928","04jan2010",1,"1977-81","1977-81","1977-81",1,"A","Arbeiderpartiet",TRUE,"VA","Vest-Agder","Q7083136","NA","Olaug_Abrahamsen"
"NO_Breivega_Ola_1940","OLAB","Breivega","Ola","m","22feb1940",NA,1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"Te","Telemark","Q11993298","Ola_Breivega","NA"
"NO_Aadnesen_Olav_1896","OLAD","Aadnesen","Olav","m","15sep1896","13nov1960",1,"1945-49","1945-49","1945-49",1,"A","Arbeiderpartiet",TRUE,"KiRV","Kjøpstedene i Vest - Agder og Rogaland fylker(Flekkefjord, Haugesund, Kristiansand, Mandal, Stavanger)",NA,NA,NA
"NO_Aase_Olav_1914","OLAE","Aase","Olav","m","13jun1914","26aug1992",1,"1945-49","1945-49","1945-49",1,"A","Arbeiderpartiet",TRUE,"KiRV","Kjøpstedene i Vest - Agder og Rogaland fylker(Flekkefjord, Haugesund, Kristiansand, Mandal, Stavanger)","Q7083147","NA","Olav_Aase"
"NO_Gjedrem_Olaf_1948","OLAG","Gjedrem","Olaf","m","15dec1948",NA,4,"1993-97; 1997-2001; 2001-2005; 2005-2009","1993-97","2005-2009",1,"KrF","Kristelig Folkeparti",TRUE,"Ro","Rogaland","Q7082948","Olaf_Gjedrem","Olaf_Gjedrem"
"NO_Hov_Olav-Andreas_1935","OLAH","Hov","Olav Andreas","m","10feb1935",NA,1,"1993-97","1993-97","1993-97",1,"KrF","Kristelig Folkeparti",TRUE,"No","Nordland",NA,NA,NA
"NO_Kloevnes_Olav_1912","OLAK","Kløvnes","Olav","m","07may1912","26aug1982",1,"1954-57","1954-57","1954-57",1,"H","Høyre",TRUE,"Tr","Troms",NA,NA,NA
"NO_Lund_Olav_1942","OLAL","Lund","Olav","m","06dec1942","04oct2014",3,"1985-89; 1989-93; 1993-97","1985-89","1993-97",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark","Q61677740","Olav_Lund_(politiker)","NA"
"NO_Moelmen_Ola_1911","OLAM","Mølmen","Ola","m","10oct1911","04jun1989",1,"1958-61","1958-61","1958-61",1,"B","Bondepartiet",TRUE,"Op","Oppland",NA,NA,NA
"NO_Andersen_Olaug_1941","OLAN","Andersen","Olaug","f","07dec1941",NA,2,"1965-69; 1969-73","1965-69","1969-73",1,"A","Arbeiderpartiet",TRUE,"Bu","Buskerud",NA,NA,NA
"NO_Nordheim_Olav_1956","OLANOR","Nordheim","Olav","m","09sep1956",NA,1,"2021-2025","2021-2025","2021-2025",1,"Sp","Senterpartiet",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Roestum_Ola_1946","OLAR","Røstum","Ola","m","27dec1946",NA,1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Askvik_Olav_1915","OLAS","Askvik","Olav","m","12may1915","28jun2011",1,"1965-69","1965-69","1965-69",1,"V","Venstre",TRUE,"MR","Møre og Romsdal","Q11993412","Olav_Askvik","Olav_Askvik"
"NO_Skedsmo_Ola-Buvik_1997","OLASKE","Skedsmo","Ola Buvik","m","22sep1997",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Ve","Vestfold","Q65234569","Ola_Buvik_Skedsmo","NA"
"NO_Svenneby_Ola_1997","OLASVE","Svenneby","Ola","m","23mar1997",NA,2,"2021-2025; 2025-2029","2021-2025","2025-2029",1,"H","Høyre",TRUE,"Os","Oslo","Q79399140","Ola_Svenneby","Ola_Svenneby"
"NO_Thommessen_Olaf_1966","OLAT","Thommessen","Olaf","m","01aug1966",NA,1,"2005-2009","2005-2009","2005-2009",1,"V","Venstre",TRUE,"Os","Oslo","Q11993392","Olaf_Thommessen_(1966)","Olaf_Thommessen"
"NO_Aurdal_Olaf_1939","OLAU","Aurdal","Olaf","m","14apr1939",NA,1,"1989-93","1989-93","1989-93",1,"H","Høyre",TRUE,"Ro","Rogaland","Q7082929","Olaf_Aurdal","Olaf_Aurdal"
"NO_Ulstein_Olav-Harald_1963","OLAULS","Ulstein","Olav Harald","m","08mar1963",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"MR","Møre og Romsdal","Q1779623","Olav_Harald_Ulstein","NA"
"NO_Aarvold_Olaf_1899","OLAV","Aarvold","Olaf","m","03feb1899","03aug1991",3,"1950-53; 1954-57; 1958-61","1950-53","1958-61",1,"V","Venstre",TRUE,"Be","Bergen","Q7082926","Olaf_Aarvold","Olaf_Aarvold"
"NO_Vika_Olav-Sannes_1966","OLAVIK","Vika","Olav Sannes","m","21jun1966",NA,1,"2021-2025","2021-2025","2021-2025",1,"SV","Sosialistisk Venstreparti",TRUE,"Ve","Vestfold","Q17113644","Olav_Sannes_Vika","NA"
"NO_Vollan_Ola_2004","OLAVOL","Vollan","Ola","m","20mar2004",NA,1,"2025-2029","2025-2029","2025-2029",1,"MDG","Miljøpartiet De Grønne",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Braanaas_Ola_1962","OLB","Braanaas","Ola","m","21jul1962",NA,1,"2009-2013","2009-2013","2009-2013",1,"H","Høyre",TRUE,"SF","Sogn og Fjordane","Q12717405","Ola_Braanaas","Ola_Braanaas"
"NO_Bakken_Ole-Arthur_1899","OLBA","Bakken","Ole Arthur","m","05jul1899","17sep1973",1,"1954-57","1954-57","1954-57",1,"B","Bondepartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Benum_Olav_1897","OLBE","Benum","Olav","m","05sep1897","27jun1990",4,"1945-49; 1950-53; 1954-57; 1958-61","1945-49","1958-61",1,"V","Venstre",FALSE,"NT","Nord-Trøndelag","Q7083156","Olav_Benum","Olav_Benum"
"NO_Bergsland_Egil_1924","OLBG","Bergsland","Egil","m","02sep1924","12oct2007",2,"1973-77; 1977-81","1973-77","1977-81",1,"A","Arbeiderpartiet",TRUE,"Te","Telemark","Q5347978","Egil_Bergsland","Egil_Bergsland"
"NO_Bjerke_Olaf_1893","OLBJ","Bjerke","Olaf","m","06jan1893","21sep1957",1,"1954-57","1954-57","1954-57",1,"NKP","Norges Kommunistiske Parti",TRUE,"Os","Oslo","Q7082933","Olaf_Bjerke","Olaf_Bjerke"
"NO_Benestvedt_Olav_1922","OLBN","Benestvedt","Olav","m","12feb1922","31jan2005",1,"1969-73","1969-73","1969-73",1,"V","Venstre",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Bog_Olav_1892","OLBO","Bog","Olav","m","06oct1892","24may1979",1,"1945-49","1945-49","1945-49",1,"V","Venstre",TRUE,"NT","Nord-Trøndelag","Q108922101","NA","NA"
"NO_Bergesen_Ole_1916","OLBR","Bergesen","Ole","m","22aug1916","09jan1965",3,"1954-57; 1958-61; 1961-65","1954-57","1961-65",1,"H","Høyre",FALSE,"Ro","Rogaland","Q7085807","Ole_Bergesen_(1916–1965)","Ole_Bergesen_(1916–1965)"
"NO_Byrknes_Ola_1933","OLBY","Byrknes","Ola","m","04apr1933","30nov2011",1,"1973-77","1973-77","1973-77",1,"Sp","Senterpartiet",TRUE,"SF","Sogn og Fjordane","Q3431978","Ola_Byrknes","Ola_Byrknes"
"NO_Braek_Ola-Skjaak_1912","OLBÆ","Bræk","Ola Skjåk","m","04feb1912","26dec1999",2,"1965-69; 1973-77","1965-69","1973-77",1,"V","Venstre",TRUE,"MR","Møre og Romsdal","Q4574418","Ola_Skjåk_Bræk","Ola_Skjåk_Bræk"
"NO_Carlsen_Olav-Sigurd_1930","OLCA","Carlsen","Olav Sigurd","m","07sep1930","14jun2013",1,"1973-77","1973-77","1973-77",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus","Q7083212","Olav_Carlsen","Olav_Sigurd_Carlsen"
"NO_Christiansen_Olav-Haakon_1905","OLCH","Christiansen","Olav Haakon","m","08dec1905","15may1984",1,"1945-49","1945-49","1945-49",1,"NKP","Norges Kommunistiske Parti",TRUE,"Os","Oslo",NA,NA,NA
"NO_Dahl-Goli_Oliver_1897","OLDA","Dahl-Goli","Oliver","m","13aug1897","19jul1976",1,"1961-65","1961-65","1961-65",1,"KrF","Kristelig Folkeparti",FALSE,"Be","Bergen","Q7087481","Oliver_Dahl-Goli","Oliver_Dahl-Goli"
"NO_Djupvik_Olav_1931","OLDJ","Djupvik","Olav","m","05feb1931","31may2016",1,"1977-81","1977-81","1977-81",1,"KrF","Kristelig Folkeparti",FALSE,"Op","Oppland","Q7083167","Olav_Djupvik","Olav_Djupvik"
"NO_Dramdal_Ole_1928","OLDR","Dramdal","Ole","m","29sep1928","17oct2004",1,"1977-81","1977-81","1977-81",1,"H","Høyre",TRUE,"Ho","Hordaland","Q17057664","Ole_Dramdal","NA"
"NO_Elvestuen_Ola_1967","OLE","Elvestuen","Ola","m","09oct1967",NA,6,"2001-2005; 2005-2009; 2009-2013; 2013-2017; 2017-2021; 2021-2025","2001-2005","2021-2025",1,"V","Venstre",TRUE,"Os","Oslo","Q11993308","Ola_Elvestuen","Ola_Elvestuen"
"NO_Holt_Ole_1897","OLEH","Holt","Ole","m","06feb1897","25jan1987",1,"1954-57","1954-57","1954-57",1,"B","Bondepartiet",TRUE,"He","Hedmark",NA,NA,NA
"NO_Haugen_Ole-Laurits_1954","OLEHAU","Haugen","Ole Laurits","m","24jun1954",NA,1,"2025-2029","2025-2029","2025-2029",1,"A","Arbeiderpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Eikeland_Olai-Ingemar_1915","OLEI","Eikeland","Olai Ingemar","m","23jul1915","14apr2003",2,"1958-61; 1961-65","1958-61","1961-65",2,"B; Sp","Bondepartiet; Senterpartiet",TRUE,"VA","Vest-Agder","Q16015812","Olai_Eikeland","Olai_Ingemar_Eikeland"
"NO_Koldal_Ole-Ronny_1987","OLEKOL","Koldal","Ole Ronny","m","25jul1987",NA,1,"2025-2029","2025-2029","2025-2029",1,"R","Rødt",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Lakselv_Ole-Johan-Hellaas_1968","OLELAK","Lakselv","Ole Johan Hellås","m","29may1968",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Martini_Ole-Ansger-Nepomuk_1999","OLEMAR","Martini","Ole-Ansger Nepomuk","m","22may1999",NA,1,"2021-2025","2021-2025","2021-2025",1,"V","Venstre",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Eriksen_Olle-Johan_1923","OLER","Eriksen","Olle Johan","m","12aug1923","26mar1999",2,"1969-73; 1973-77","1969-73","1973-77",1,"H","Høyre",TRUE,"Ro","Rogaland","Q7088272","Olle_Johan_Eriksen","Olle_Johan_Eriksen"
"NO_Roenaasen_Ole-Mathias_1992","OLERNA","Rønaasen","Ole Mathias","m","27nov1992",NA,1,"2021-2025","2021-2025","2021-2025",1,"Sp","Senterpartiet",TRUE,"He","Hedmark","Q127416656","NA","Ole_Mathias_Rønaasen"
"NO_Smith_Ole-Andreas-Myhrer_2000","OLESMI","Smith","Ole Andreas Myhrer","m","13jun2000",NA,1,"2025-2029","2025-2029","2025-2029",1,"R","Rødt",TRUE,"Tr","Troms",NA,NA,NA
"NO_Thommessen_Olemic_1956","OLET","Thommessen","Olemic","m","18apr1956",NA,6,"1993-97; 2001-2005; 2005-2009; 2009-2013; 2013-2017; 2017-2021","1993-97","2017-2021",1,"H","Høyre",TRUE,"Op","Oppland","Q6514130","Olemic_Thommessen","Olemic_Thommessen"
"NO_Groenn_Ole-Henrik_1984","OLG","Grønn","Ole Henrik","m","22sep1984",NA,1,"2005-2009","2005-2009","2005-2009",1,"KrF","Kristelig Folkeparti",TRUE,"Øs","Østfold","Q7085849","Ole_Henrik_Grønn","Ole_Henrik_Grønn"
"NO_Gaasholt_Olav_1907","OLGA","Gaasholt","Olav","m","24aug1907","26jan1991",1,"1965-69","1965-69","1965-69",1,"KrF","Kristelig Folkeparti",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Ballo_Olav-Gunnar_1956","OLGB","Ballo","Olav Gunnar","m","22oct1956",NA,4,"1993-97; 1997-2001; 2001-2005; 2005-2009","1993-97","2005-2009",1,"SV","Sosialistisk Venstreparti",TRUE,"Fi","Finnmark","Q6516073","Olav_Gunnar_Ballo","Olav_Gunnar_Ballo"
"NO_Gjengedal_Ola-Johan_1900","OLGJ","Gjengedal","Ola Johan","m","14feb1900","15may1992",6,"1945-49; 1950-53; 1954-57; 1958-61; 1961-65; 1965-69","1945-49","1965-69",1,"KrF","Kristelig Folkeparti",TRUE,"MR","Møre og Romsdal","Q7082860","Ola_Johan_Gjengedal","Ola_Johan_Gjengedal"
"NO_Grimsby_Olav-Haakon_1902","OLGR","Grimsby","Olav Haakon","m","21dec1902","03apr1975",1,"1945-49","1945-49","1945-49",1,"B","Bondepartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Wilhelmsen_Olga_1981","OLGWIL","Wilhelmsen","Olga","f","19jun1981",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Gjaerevoll_Olav_1916","OLGÆ","Gjærevoll","Olav","m","24sep1916","30aug1994",3,"1958-61; 1961-65; 1965-69","1958-61","1965-69",1,"A","Arbeiderpartiet",TRUE,"ST","Sør-Trøndelag","Q4579325","Olav_Gjærevoll","Olav_Gjærevoll"
"NO_Huseby_Olav_1946","OLH","Huseby","Olav","m","10feb1946",NA,3,"1989-93; 1997-2001; 2001-2005","1989-93","2001-2005",1,"A","Arbeiderpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Habberstad_Olav_1921","OLHA","Habberstad","Olav","m","17nov1921","19jun2002",1,"1965-69","1965-69","1965-69",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo",NA,NA,NA
"NO_Hummelvold_Olav_1903","OLHE","Hummelvold","Olav","m","05nov1903","12aug1999",1,"1958-61","1958-61","1958-61",1,"B","Bondepartiet",TRUE,"He","Hedmark","Q63346334","NA","Olav_Hummelvold"
"NO_Hjetland_Olai_1888","OLHJ","Hjetland","Olai","m","25feb1888","28sep1977",1,"1954-57","1954-57","1954-57",1,"B","Bondepartiet",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Halle_Olav-T_1913","OLHL","Halle","Olav T.","m","27nov1913","27sep1993",1,"1965-69","1965-69","1965-69",1,"Sp","Senterpartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Holm_Olav-Bergene_1940","OLHM","Holm","Olav Bergene","m","14jan1940",NA,1,"1985-89","1985-89","1985-89",1,"KrF","Kristelig Folkeparti",TRUE,"Ve","Vestfold","Q17096862","Olav_Bergene_Holm","NA"
"NO_Horn_Olav_1944","OLHO","Horn","Olav","m","11jan1944",NA,1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Hordvik_Olav_1901","OLHR","Hordvik","Olav","m","26dec1901","06aug1979",5,"1950-53; 1954-57; 1958-61; 1961-65; 1965-69","1950-53","1965-69",1,"V","Venstre",TRUE,"Ho","Hordaland","Q7083181","Olav_Hordvik","Olav_Hordvik"
"NO_Hustad_Oleiv_1905","OLHS","Hustad","Oleiv","f","20mar1905","23jan1989",1,"1961-65","1961-65","1961-65",1,"Sp","Senterpartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Hay_Olaug_1902","OLHY","Hay","Olaug","f","15jan1902","09jan2000",1,"1954-57","1954-57","1954-57",1,"H","Høyre",TRUE,"Fi","Finnmark","Q7083137","NA","Olaug_Hay"
"NO_Hoeyland_Ola_1890","OLHØ","Høyland","Ola","m","25may1890","18may1981",1,"1954-57","1954-57","1954-57",1,"B","Bondepartiet",FALSE,"Ho","Hordaland","Q26848931","Ola_Høyland","Ola_Høyland"
"NO_Boerresen_Ole-Ingemann_1900","OLIB","Børresen","Ole Ingemann","m","03apr1900","21apr1985",1,"1945-49","1945-49","1945-49",1,"A","Arbeiderpartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Jolma_Oskar_1930","OLJ","Jolma","Oskar","m","07sep1930",NA,1,"1989-93","1989-93","1989-93",1,"FFF","Framtid for Finnmark",TRUE,"Fi","Finnmark",NA,NA,NA
"NO_Johansen_Ole_1904","OLJH","Johansen","Ole","m","17dec1904","31dec1986",1,"1965-69","1965-69","1965-69",1,"V","Venstre",TRUE,"ST","Sør-Trøndelag","Q7085874","NA","Ole_Johansen"
"NO_Johannessen_Ole-Joergen_1942","OLJJ","Johannessen","Ole-Jørgen","m","13jul1942",NA,1,"1993-97","1993-97","1993-97",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland","Q47079159","NA","NA"
"NO_Joten_Ola_1934","OLJO","Joten","Ola","m","14apr1934","31dec2015",1,"1985-89","1985-89","1985-89",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark","Q21289277","Ola_Joten","NA"
"NO_Sverdrup_Ole-Johan_1959","OLJS","Sverdrup","Ole Johan","m","20mar1959",NA,1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Joergensen_Ole_1897","OLJØ","Jørgensen","Ole","m","13nov1897","05jul1966",4,"1950-53; 1954-57; 1958-61; 1961-65","1950-53","1961-65",1,"A","Arbeiderpartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Kvernberg_Olbjoern_1951","OLK","Kvernberg","Olbjørn","m","14sep1951",NA,1,"2013-2017","2013-2017","2013-2017",1,"V","Venstre",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Knudson_Olaf_1915","OLKD","Knudson","Olaf","m","31dec1915","08jan1996",6,"1954-57; 1958-61; 1961-65; 1965-69; 1969-73; 1973-77","1954-57","1973-77",1,"H","Høyre",FALSE,"Bu","Buskerud","Q7082970","Olaf_Knudson","Olaf_Knudson"
"NO_Kirkeluten_Olav-G_1904","OLKI","Kirkeluten","Olav G.","m","06jan1904","24jun1973",1,"1954-57","1954-57","1954-57",1,"H","Høyre",TRUE,"Bu","Buskerud","Q7083170","NA","Olav_G._Kirkeluten"
"NO_Kjoensvik_Ole_1909","OLKJ","Kjønsvik","Ole","m","04nov1909","01jul1999",1,"1961-65","1961-65","1961-65",1,"A","Arbeiderpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Kloev_Ole-Johannes_1925","OLKL","Kløv","Ole Johannes","m","12mar1925","09jul2009",3,"1969-73; 1973-77; 1977-81","1969-73","1977-81",1,"A","Arbeiderpartiet",TRUE,"Ve","Vestfold","Q7085872","NA","Ole_Johannes_Kløv"
"NO_Knapp_Ole_1931","OLKN","Knapp","Ole","m","08nov1931","04nov2015",1,"1965-69","1965-69","1965-69",1,"A","Arbeiderpartiet",TRUE,"Op","Oppland","Q3247670","Ole_Knapp","Ole_Knapp"
"NO_Kobbe_Ole-Mikal_1881","OLKO","Kobbe","Ole Mikal","m","05aug1881","21aug1955",1,"1950-53","1950-53","1950-53",1,"H","Høyre",FALSE,"KiTr","Kjøpstedene i Sør - Trøndelag og Nord-Trøndelag fylker(Levanger, Trondheim)","Q7085895","Ole_Mikal_Kobbe","Ole_Mikal_Kobbe"
"NO_Kortner_Olaf-Erling_1920","OLKR","Kortner","Olaf Erling","m","10may1920","26jan1998",2,"1965-69; 1969-73","1965-69","1969-73",1,"V","Venstre",TRUE,"Os","Oslo","Q3434680","Olaf_Kortner","Olaf_Kortner"
"NO_Kolltveit_Olav_1894","OLKT","Kolltveit","Olav","m","09apr1894","28nov1979",2,"1950-53; 1954-57","1950-53","1954-57",1,"V","Venstre",TRUE,"Ho","Hordaland","Q110212189","NA","NA"
"NO_Udnes_Ole-Kristian_1953","OLKU","Udnes","Ole Kristian","m","26jul1953",NA,2,"1993-97; 1997-2001","1993-97","1997-2001",1,"H","Høyre",TRUE,"Ak","Akershus","Q17113321","Ole_Kristian_Udnes","NA"
"NO_Kveli_Ola-H_1921","OLKV","Kveli","Ola H.","m","23apr1921","22apr2003",3,"1961-65; 1965-69; 1969-73","1961-65","1969-73",1,"V","Venstre",TRUE,"NT","Nord-Trøndelag","Q7082850","Ola_H._Kveli","Ola_H._Kveli"
"NO_Langeland_Olav-Rasmussen_1904","OLLA","Langeland","Olav Rasmussen","m","14mar1904","18dec1981",4,"1954-57; 1958-61; 1961-65; 1965-69","1954-57","1965-69",2,"B; Sp","Bondepartiet; Senterpartiet",FALSE,"MR","Møre og Romsdal","Q3428875","Olav_Langeland","Olav_Rasmussen_Langeland"
"NO_Lyngstad_Ola-Torstensen_1894","OLLG","Lyngstad","Ola Torstensen","m","07oct1894","11feb1952",1,"1945-49","1945-49","1945-49",1,"V","Venstre",FALSE,"Op","Oppland","Q7082900","Ola_T._Lyngstad","Ola_Torstensen_Lyngstad"
"NO_Haugen_Ole-L_1895","OLLH","Haugen","Ole L.","m","31may1895","12jul1951",2,"1945-49; 1950-53","1945-49","1950-53",1,"A","Arbeiderpartiet",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Lie_Ole_1919","OLLI","Lie","Ole","m","12mar1919",NA,2,"1961-65; 1965-69","1961-65","1965-69",1,"H","Høyre",TRUE,"He","Hedmark","Q107920126","NA","NA"
"NO_Langset_Ola_1920","OLLN","Langset","Ola","m","24feb1920","31jul1991",1,"1973-77","1973-77","1973-77",1,"SVf","Sosialistisk Valgforbund",FALSE,"MR","Møre og Romsdal","Q16760866","Ola_Langset","Ola_Langset"
"NO_Lofthaug_Olav_1909","OLLO","Lofthaug","Olav","m","09jul1909","20aug1990",2,"1969-73; 1973-77","1969-73","1973-77",1,"KrF","Kristelig Folkeparti",TRUE,"Ve","Vestfold","Q7083189","NA","Olav_Lofthaug"
"NO_Skaugerud_Ole-L_1896","OLLS","Skaugerud","Ole L.","m","31aug1896","21jul1988",1,"1961-65","1961-65","1961-65",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark",NA,NA,NA
"NO_Loevlien_Ole-H_1897","OLLV","Løvlien","Ole H.","m","05jul1897","20aug1970",1,"1958-61","1958-61","1958-61",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark","Q7085844","NA","Ole_H._Løvlien"
"NO_Lysoe_Ole_1940","OLLY","Lysø","Ole","m","29apr1940",NA,4,"1977-81; 1981-85; 1985-89; 1989-93","1977-81","1989-93",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland","Q4568858","Ole_Lysø","Ole_Lysø"
"NO_Loeken_Ole_1911","OLLØ","Løken","Ole","m","18nov1911","21apr2004",1,"1961-65","1961-65","1961-65",1,"Sp","Senterpartiet",TRUE,"He","Hedmark",NA,NA,NA
"NO_Myhre_Odd-Lars_1923","OLM","Myhre","Odd Lars","m","28aug1923","24nov1971",1,"1961-65","1961-65","1961-65",1,"A","Arbeiderpartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Maraas_Olav_1931","OLMA","Marås","Olav","m","11apr1931","28sep2025",3,"1965-69; 1969-73; 1973-77","1965-69","1973-77",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland","Q7083192","Olav_Marås","Olav_Marås"
"NO_Meisdalshagen_Olav_1903","OLME","Meisdalshagen","Olav","m","17mar1903","21nov1959",4,"1945-49; 1950-53; 1954-57; 1958-61","1945-49","1958-61",1,"A","Arbeiderpartiet",FALSE,"Op","Oppland","Q4581679","Olav_Meisdalshagen","Olav_Meisdalshagen"
"NO_Mistereggen_Olga_1894","OLMI","Mistereggen","Olga","f","01jan1894","03sep1970",1,"1950-53","1950-53","1950-53",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark","Q7086637","NA","Olga_Mistereggen"
"NO_Mjoelhus_Olav_1921","OLMJ","Mjølhus","Olav","m","17dec1921","17apr1999",1,"1965-69","1965-69","1965-69",1,"KrF","Kristelig Folkeparti",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Moen_Olav_1909","OLMN","Moen","Olav","m","19oct1909","05jun1995",1,"1973-77","1973-77","1973-77",1,"V","Venstre",TRUE,"Op","Oppland","Q7083194","NA","Olav_Moen"
"NO_Otterlei_Ole-Martin_1954","OLMO","Otterlei","Ole Martin","m","12may1954",NA,1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"Os","Oslo",NA,NA,NA
