sep=,
"pers_id","id_us_bioguide","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","twitter_screen_name","twitter_id"
"US_Dayton_Mark_1947","D000596","Dayton","Mark","m","26jan1947",NA,NA,"Q513091","Mark Dayton",NA,NA
"US_DeWine_Michael_1947","D000294","DeWine","Michael","m","05jan1947",NA,NA,"Q1363468","Mike DeWine",NA,NA
"US_Ehrlich_Robert_1957","E000093","Ehrlich","Robert","m","25nov1957",NA,NA,"Q888007","Bob Ehrlich",NA,NA
"US_Frist_William_1952","F000439","Frist","William","m","22feb1952",NA,NA,"Q31112","Bill Frist",NA,NA
"US_Ganske_Greg_1949","G000041","Ganske","Greg","m","31mar1949",NA,NA,"Q1544902","Greg Ganske",NA,NA
"US_Gekas_George_1930","G000121","Gekas","George","m","14apr1930",NA,NA,"Q5539661","George Gekas",NA,NA
"US_Gilman_Benjamin_1922","G000212","Gilman","Benjamin","m","06dec1922",NA,NA,"Q4888163","Benjamin Gilman",NA,NA
"US_Grucci_Felix_1951","G000547","Grucci","Felix","m","25nov1951",NA,NA,"Q82436","Felix Grucci",NA,NA
"US_Hall_Tony_1942","H000074","Hall","Tony","m","16jan1942",NA,NA,"Q2442580","Tony P. Hall",NA,NA
"US_Hansen_James_1932","H000172","Hansen","James","m","14aug1932",NA,NA,"Q249361","Jim Hansen (Utah politician)",NA,NA
"US_Hilleary_Van_1959","H000615","Hilleary","Van","m","20jun1959",NA,NA,"Q521779","Van Hilleary",NA,NA
"US_Hilliard_Earl_1942","H000621","Hilliard","Earl","m","09apr1942",NA,NA,"Q471222","Earl Hilliard Sr.",NA,NA
"US_Horn_Stephen_1931","H000789","Horn","Stephen","m","31may1931",NA,NA,"Q1701650","Steve Horn",NA,NA
"US_Hutchinson_Asa_1950","H001014","Hutchinson","Asa","m","03dec1950",NA,NA,"Q720121","Asa Hutchinson",NA,NA
"US_Jeffords_James_1934","J000072","Jeffords","James","m","11may1934",NA,NA,"Q1386836","Jim Jeffords",NA,NA
"US_Kerns_Brian_1957","K000359","Kerns","Brian","m","22may1957",NA,NA,"Q912053","Brian Kerns",NA,NA
"US_LaFalce_John_1939","L000556","LaFalce","John","m","06oct1939",NA,NA,"Q13219122","John LaFalce",NA,NA
"US_Largent_Steve_1954","L000096","Largent","Steve","m","28sep1954",NA,NA,"Q332247","Steve Largent",NA,NA
"US_Luther_William_1945","L000521","Luther","William","m","27jun1945",NA,NA,"Q862272","Bill Luther",NA,NA
"US_Maloney_James_1948","M000090","Maloney","James","m","17sep1948",NA,NA,"Q1680494","James H. Maloney",NA,NA
"US_Mascara_Frank_1930","M000212","Mascara","Frank","m","19jan1930",NA,NA,"Q959210","Frank Mascara",NA,NA
"US_Meek_Carrie_1926","M000628","Meek","Carrie","f","29apr1926",NA,NA,"Q461641","Carrie Meek",NA,NA
"US_Miller_Dan_1942","M000720","Miller","Dan","m","30may1942",NA,NA,"Q1159125","Dan Miller (Florida politician)",NA,NA
"US_Mink_Patsy_1927","M000797","Mink","Patsy","f","06dec1927",NA,NA,"Q399235","Patsy Mink",NA,NA
"US_Moakley_John_1927","M000834","Moakley","John","m","27apr1927",NA,NA,"Q1691534","Joe Moakley",NA,NA
"US_Morella_Constance_1931","M000941","Morella","Constance","f","12feb1931",NA,NA,"Q1775679","Connie Morella",NA,NA
"US_Phelps_David_1947","P000584","Phelps","David","m","26oct1947",NA,NA,"Q3018617","David Phelps (politician)",NA,NA
"US_Riley_Bob_1944","R000258","Riley","Bob","m","03oct1944",NA,NA,"Q438010","Bob Riley",NA,NA
"US_Rivers_Lynn_1956","R000281","Rivers","Lynn","f","19dec1956",NA,NA,"Q514321","Lynn Rivers",NA,NA
"US_Roemer_Timothy_1956","R000385","Roemer","Timothy","m","30oct1956",NA,NA,"Q2435222","Tim Roemer",NA,NA
"US_Roukema_Marge_1929","R000465","Roukema","Marge","f","19sep1929",NA,NA,"Q509273","Marge Roukema",NA,NA
"US_Santorum_Richard_1958","S000059","Santorum","Richard","m","10may1958",NA,NA,"Q155985","Rick Santorum",NA,NA
"US_Sarbanes_Paul_1933","S000064","Sarbanes","Paul","m","03feb1933",NA,NA,"Q1895804","Paul Sarbanes",NA,NA
"US_Sawyer_Thomas_1945","S000094","Sawyer","Thomas","m","15aug1945",NA,NA,"Q967900","Tom Sawyer (Ohio politician)",NA,NA
"US_Scarborough_Joe_1963","S000106","Scarborough","Joe","m","09apr1963",NA,NA,"Q1280288","Joe Scarborough",NA,NA
"US_Schaffer_Bob_1962","S000112","Schaffer","Bob","m","24jul1962",NA,NA,"Q657837","Bob Schaffer",NA,NA
"US_Shows_Ronnie_1947","S001147","Shows","Ronnie","m","26jan1947",NA,NA,"Q2166034","Ronnie Shows",NA,NA
"US_Shuster_Elmer_1932","S000394","Shuster","Elmer","m","23jan1932",NA,NA,"Q3646340","Bud Shuster",NA,NA
"US_Sisisky_Norman_1927","S000453","Sisisky","Norman","m","09jun1927",NA,NA,"Q1999679","Norman Sisisky",NA,NA
"US_Skeen_Joseph_1927","S000463","Skeen","Joseph","m","30jun1927",NA,NA,"Q1664440","Joe Skeen",NA,NA
"US_Spence_Floyd_1928","S000718","Spence","Floyd","m","09apr1928",NA,NA,"Q1430393","Floyd Spence",NA,NA
"US_Stump_Robert_1927","S001044","Stump","Robert","m","04apr1927",NA,NA,"Q888270","Bob Stump",NA,NA
"US_Thurman_Karen_1951","T000253","Thurman","Karen","f","12jan1951",NA,NA,"Q516718","Karen Thurman",NA,NA
"US_Traficant_James_1941","T000350","Traficant","James","m","08may1941",NA,NA,"Q465728","James Traficant",NA,NA
"US_Underwood_Robert_1948","U000014","Underwood","Robert","m","13jul1948",NA,NA,"Q2156310","Robert A. Underwood",NA,NA
"US_Watkins_Wes_1938","W000194","Watkins","Wes","m","15dec1938",NA,NA,"Q2563736","Wes Watkins",NA,NA
"US_Watts_JC_1957","W000210","Watts","JC","m","18nov1957",NA,NA,"Q459176","J. C. Watts",NA,NA
"US_Barkley_Dean_1950","B001237","Barkley","Dean","m","31aug1950",NA,NA,"Q362480","Dean Barkley",NA,NA
"US_Talent_James_1956","T000024","Talent","James","m","18oct1956",NA,NA,"Q1689229","Jim Talent",NA,NA
"US_Acevedo-Vila_Anibal_1962","A000359","Acevedo-Vila","Anibal","m","13feb1962",NA,NA,"Q615126","Aníbal Acevedo Vilá",NA,NA
"US_Allard_Wayne_1943","A000109","Allard","Wayne","m","02dec1943",NA,NA,"Q724250","Wayne Allard",NA,NA
"US_Ballance_Frank_1942","B001238","Ballance","Frank","m","15feb1942",NA,NA,"Q1442909","Frank Ballance",NA,NA
"US_Ballenger_Cass_1926","B000104","Ballenger","Cass","m","06dec1926",NA,NA,"Q1048182","Cass Ballenger",NA,NA
"US_Bell_Chris_1959","B001241","Bell","Chris","m","23nov1959",NA,NA,"Q1076991","Chris Bell (politician)",NA,NA
"US_Bereuter_Douglas_1939","B000403","Bereuter","Douglas","m","06oct1939",NA,NA,"Q1251707","Doug Bereuter",NA,NA
"US_Burns_Max_1948","B001249","Burns","Max","m","08nov1948",NA,NA,"Q1912332","Max Burns",NA,NA
"US_Carson_Brad_1967","C001044","Carson","Brad","m","11mar1967",NA,NA,"Q896763","Brad Carson",NA,NA
"US_Coleman_Norm_1949","C001057","Coleman","Norm","m","17aug1949",NA,NA,"Q706661","Norm Coleman",NA,NA
"US_Collins_Michael_1944","C000640","Collins","Michael","m","15oct1944",NA,NA,"Q1882459","Mac Collins",NA,NA
"US_Combest_Larry_1945","C000653","Combest","Larry","m","20mar1945",NA,NA,"Q1661379","Larry Combest",NA,NA
"US_Craig_Larry_1945","C000858","Craig","Larry","m","20jul1945",NA,NA,"Q371025","Larry Craig",NA,NA
"US_Crane_Philip_1930","C000873","Crane","Philip","m","03nov1930",NA,NA,"Q325960","Phil Crane",NA,NA
"US_Deutsch_Peter_1957","D000275","Deutsch","Peter","m","01apr1957",NA,NA,"Q2077674","Peter Deutsch",NA,NA
"US_Dole_Elizabeth_1936","D000601","Dole","Elizabeth","f","29jul1936",NA,NA,"Q239571","Elizabeth Dole",NA,NA
"US_Domenici_Pete_1932","D000407","Domenici","Pete","m","07may1932",NA,NA,"Q964959","Pete Domenici",NA,NA
"US_Dooley_Calvin_1954","D000424","Dooley","Calvin","m","11jan1954",NA,NA,"Q1026119","Cal Dooley",NA,NA
"US_Dunn_Jennifer_1941","D000549","Dunn","Jennifer","f","29jul1941",NA,NA,"Q518997","Jennifer Dunn",NA,NA
"US_Fletcher_Ernest_1952","F000441","Fletcher","Ernest","m","12nov1952",NA,NA,"Q881233","Ernie Fletcher",NA,NA
"US_Frost_Jonas_1942","F000392","Frost","Jonas","m","01jan1942",NA,NA,"Q1903813","Martin Frost",NA,NA
"US_Gephardt_Richard_1941","G000132","Gephardt","Richard","m","31jan1941",NA,NA,"Q1209677","Dick Gephardt",NA,NA
"US_Goss_Porter_1938","G000336","Goss","Porter","m","26nov1938",NA,NA,"Q455698","Porter Goss",NA,NA
"US_Greenwood_James_1951","G000439","Greenwood","James","m","04may1951",NA,NA,"Q6130715","Jim Greenwood (American politician)",NA,NA
"US_Hagel_Charles_1946","H001028","Hagel","Charles","m","04oct1946",NA,NA,"Q381670","Chuck Hagel",NA,NA
"US_Hoeffel_Joseph_1950","H001031","Hoeffel","Joseph","m","03sep1950",NA,NA,"Q6210357","Joe Hoeffel",NA,NA
"US_Houghton_Amory_1926","H000814","Houghton","Amory","m","07aug1926",NA,NA,"Q4747436","Amo Houghton",NA,NA
"US_Janklow_William_1939","J000286","Janklow","William","m","13sep1939",NA,NA,"Q862213","Bill Janklow",NA,NA
"US_John_Christopher_1960","J000110","John","Christopher","m","05jan1960",NA,NA,"Q1077380","Chris John (politician)",NA,NA
"US_Kleczka_Gerald_1943","K000259","Kleczka","Gerald","m","26nov1943",NA,NA,"Q1687846","Jerry Kleczka",NA,NA
"US_Lipinski_William_1937","L000342","Lipinski","William","m","22dec1937",NA,NA,"Q2903280","Bill Lipinski",NA,NA
"US_Lucas_Kenneth_1933","L000558","Lucas","Kenneth","m","22aug1933",NA,NA,"Q1404866","Ken Lucas (politician)",NA,NA
"US_Majette_Denise_1955","M001145","Majette","Denise","f","18may1955",NA,NA,"Q461717","Denise Majette",NA,NA
"US_Matsui_Robert_1941","M000249","Matsui","Robert","m","17sep1941",NA,NA,"Q399055","Bob Matsui",NA,NA
"US_McCarthy_Karen_1947","M000316","McCarthy","Karen","f","18mar1947",NA,NA,"Q518574","Karen McCarthy",NA,NA
"US_McInnis_Scott_1953","M000477","McInnis","Scott","m","09may1953",NA,NA,"Q1516680","Scott McInnis",NA,NA
"US_Nethercutt_George_1944","N000051","Nethercutt","George","m","07oct1944",NA,NA,"Q164014","George Nethercutt",NA,NA
"US_Ose_Doug_1955","O000164","Ose","Doug","m","27jun1955",NA,NA,"Q1251831","Doug Ose",NA,NA
"US_Quinn_Jack_1951","Q000016","Quinn","Jack","m","13apr1951",NA,NA,"Q6114706","Jack Quinn (politician)",NA,NA
"US_Sandlin_Max_1952","S000044","Sandlin","Max","m","29sep1952",NA,NA,"Q1118577","Max Sandlin",NA,NA
"US_Schrock_Edward_1941","S001151","Schrock","Edward","m","06apr1941",NA,NA,"Q1282486","Ed Schrock",NA,NA
"US_Smith_Gordon_1952","S001142","Smith","Gordon","m","25may1952",NA,NA,"Q607069","Gordon H. Smith",NA,NA
"US_Smith_Nick_1934","S000597","Smith","Nick","m","05nov1934",NA,NA,"Q1790063","Nick Smith (American politician)",NA,NA
"US_Stenholm_Charles_1938","S000851","Stenholm","Charles","m","26oct1938",NA,NA,"Q238733","Charles Stenholm",NA,NA
"US_Stevens_Ted_1923","S000888","Stevens","Ted","m","18nov1923",NA,NA,"Q50599","Ted Stevens",NA,NA
"US_Sununu_John_1964","S001078","Sununu","John","m","10sep1964",NA,NA,"Q1699908","John E. Sununu",NA,NA
"US_Tauzin_William_1943","T000058","Tauzin","William","m","14jun1943",NA,NA,"Q863238","Billy Tauzin",NA,NA
"US_Turner_James_1946","T000424","Turner","James","m","06feb1946",NA,NA,"Q1638994","Jim Turner (politician)",NA,NA
"US_Warner_John_1927","W000154","Warner","John","m","18feb1927",NA,NA,"Q464810","John Warner",NA,NA
"US_Bayh_Evan_1955","B001233","Bayh","Evan","m","26dec1955",NA,NA,"Q344930","Evan Bayh",NA,NA
"US_Beauprez_Bob_1948","B001240","Beauprez","Bob","m","22sep1948",NA,NA,"Q887793","Bob Beauprez",NA,NA
"US_Bennett_Robert_1933","B000382","Bennett","Robert","m","18sep1933",NA,NA,"Q715787","Bob Bennett (politician)",NA,NA
"US_Bilirakis_Michael_1930","B000463","Bilirakis","Michael","m","16jul1930",NA,NA,"Q1885893","Michael Bilirakis",NA,NA
"US_Boehlert_Sherwood_1936","B000586","Boehlert","Sherwood","m","28sep1936",NA,NA,"Q7495500","Sherwood Boehlert",NA,NA
"US_Bond_Christopher_1939","B000611","Bond","Christopher","m","06mar1939",NA,NA,"Q560427","Kit Bond",NA,NA
"US_Bonilla_Henry_1954","B000617","Bonilla","Henry","m","02jan1954",NA,NA,"Q1424754","Henry Bonilla",NA,NA
"US_Bradley_Jeb_1952","B001246","Bradley","Jeb","m","20oct1952",NA,NA,"Q1686078","Jeb Bradley",NA,NA
"US_Brownback_Samuel_1956","B000953","Brownback","Samuel","m","12sep1956",NA,NA,"Q317618","Sam Brownback",NA,NA
"US_Bunning_Jim_1931","B001066","Bunning","Jim","m","23oct1931",NA,NA,"Q918265","Jim Bunning",NA,NA
"US_Chocola_Chris_1962","C001052","Chocola","Chris","m","24feb1962",NA,NA,"Q980183","Chris Chocola",NA,NA
"US_Cox_C_1952","C000830","Cox","C","m","16oct1952",NA,NA,"Q553335","Christopher Cox",NA,NA
"US_Cunningham_Randall_1941","C000994","Cunningham","Randall","m","08dec1941",NA,NA,"Q946106","Duke Cunningham",NA,NA
"US_Davis_James_1957","D000114","Davis","James","m","11oct1957",NA,NA,"Q519908","Jim Davis (Florida politician)",NA,NA
"US_DeLay_Thomas_1947","D000217","DeLay","Thomas","m","08apr1947",NA,NA,"Q180390","Tom DeLay",NA,NA
"US_Dodd_Christopher_1944","D000388","Dodd","Christopher","m","27may1944",NA,NA,"Q319111","Chris Dodd",NA,NA
"US_Dorgan_Byron_1942","D000432","Dorgan","Byron","m","14may1942",NA,NA,"Q555735","Byron Dorgan",NA,NA
"US_Evans_Lane_1951","E000250","Evans","Lane","m","04aug1951",NA,NA,"Q907764","Lane Evans",NA,NA
"US_Feingold_Russell_1953","F000061","Feingold","Russell","m","02mar1953",NA,NA,"Q356475","Russ Feingold",NA,NA
"US_Foley_Mark_1954","F000238","Foley","Mark","m","08sep1954",NA,NA,"Q723765","Mark Foley",NA,NA
"US_Ford_Harold_1970","F000262","Ford","Harold","m","11may1970",NA,NA,"Q1289901","Harold Ford Jr.",NA,NA
"US_Gibbons_James_1944","G000152","Gibbons","James","m","16dec1944",NA,NA,"Q639207","Jim Gibbons (American politician)",NA,NA
"US_Green_Mark_1960","G000545","Green","Mark","m","01jun1960",NA,NA,"Q1602312","Mark Green (Wisconsin politician)",NA,NA
"US_Gregg_Judd_1947","G000445","Gregg","Judd","m","14feb1947",NA,NA,"Q553116","Judd Gregg",NA,NA
"US_Gutknecht_Gilbert_1951","G000536","Gutknecht","Gilbert","m","20mar1951",NA,NA,"Q1523824","Gil Gutknecht",NA,NA
"US_Harris_Katherine_1957","H001035","Harris","Katherine","f","05apr1957",NA,NA,"Q272787","Katherine Harris",NA,NA
"US_Hart_Melissa_1962","H001033","Hart","Melissa","f","04apr1962",NA,NA,"Q3854236","Melissa Hart (politician)",NA,NA
"US_Hayworth_John_1958","H000413","Hayworth","John","m","12jul1958",NA,NA,"Q1676304","J. D. Hayworth",NA,NA
"US_Hefley_Joel_1935","H000444","Hefley","Joel","m","18apr1935",NA,NA,"Q1485805","Joel Hefley",NA,NA
"US_Hostettler_John_1961","H000807","Hostettler","John","m","19jun1961",NA,NA,"Q559589","John Hostettler",NA,NA
"US_Hyde_Henry_1924","H001022","Hyde","Henry","m","18apr1924",NA,NA,"Q3132849","Henry Hyde",NA,NA
"US_Istook_Ernest_1950","I000047","Istook","Ernest","m","11feb1950",NA,NA,"Q1356373","Ernest Istook",NA,NA
"US_Jenkins_William_1936","J000082","Jenkins","William","m","29nov1936",NA,NA,"Q1322331","Bill Jenkins (politician)",NA,NA
"US_Johnson_Nancy_1935","J000163","Johnson","Nancy","f","05jan1935",NA,NA,"Q519074","Nancy Johnson",NA,NA
"US_Kelly_Sue_1936","K000078","Kelly","Sue","f","26sep1936",NA,NA,"Q275237","Sue Kelly",NA,NA
"US_Kennedy_Mark_1957","K000358","Kennedy","Mark","m","11apr1957",NA,NA,"Q1900180","Mark Kennedy (politician)",NA,NA
"US_Kolbe_James_1942","K000306","Kolbe","James","m","28jun1942",NA,NA,"Q284704","Jim Kolbe",NA,NA
"US_Leach_James_1942","L000169","Leach","James","m","15oct1942",NA,NA,"Q1689138","Jim Leach",NA,NA
"US_Lincoln_Blanche_1960","L000035","Lincoln","Blanche","f","30sep1960",NA,NA,"Q237681","Blanche Lincoln",NA,NA
"US_Martinez_Mel_1946","M001162","Martinez","Mel","m","23oct1946",NA,NA,"Q435010","Mel Martínez",NA,NA
"US_McKinney_Cynthia_1955","M000523","McKinney","Cynthia","f","17mar1955",NA,NA,"Q242019","Cynthia McKinney",NA,NA
"US_Ney_Robert_1954","N000081","Ney","Robert","m","05jul1954",NA,NA,"Q1385763","Bob Ney",NA,NA
"US_Northup_Anne_1948","N000143","Northup","Anne","f","22jan1948",NA,NA,"Q511389","Anne Northup",NA,NA
"US_Nussle_James_1960","N000172","Nussle","James","m","27jun1960",NA,NA,"Q513802","Jim Nussle",NA,NA
"US_Osborne_Thomas_1937","O000165","Osborne","Thomas","m","23feb1937",NA,NA,"Q2439945","Tom Osborne",NA,NA
"US_Otter_CL_1942","O000166","Otter","CL","m","03may1942",NA,NA,"Q39593","Butch Otter",NA,NA
"US_Owens_Major_1936","O000159","Owens","Major","m","28jun1936",NA,NA,"Q2152423","Major Owens",NA,NA
"US_Oxley_Michael_1944","O000163","Oxley","Michael","m","11feb1944",NA,NA,"Q778922","Mike Oxley",NA,NA
"US_Pombo_Richard_1961","P000419","Pombo","Richard","m","08jan1961",NA,NA,"Q288610","Richard Pombo",NA,NA
"US_Ryun_Jim_1947","R000566","Ryun","Jim","m","29apr1947",NA,NA,"Q1345537","Jim Ryun",NA,NA
"US_Sabo_Martin_1938","S000005","Sabo","Martin","m","28feb1938",NA,NA,"Q473050","Martin Olav Sabo",NA,NA
"US_Salazar_Ken_1955","S001163","Salazar","Ken","m","02mar1955",NA,NA,"Q342586","Ken Salazar",NA,NA
"US_Schwarz_John_1937","S001161","Schwarz","John","m","15nov1937",NA,NA,"Q1691592","Joe Schwarz",NA,NA
"US_Shaw_E_1939","S000303","Shaw","E","m","19apr1939",NA,NA,"Q1273477","Clay Shaw (politician)",NA,NA
"US_Sherwood_Donald_1941","S001146","Sherwood","Donald","m","05mar1941",NA,NA,"Q5293513","Don Sherwood (politician)",NA,NA
"US_Simmons_Robert_1943","S001152","Simmons","Robert","m","11feb1943",NA,NA,"Q2603131","Rob Simmons",NA,NA
"US_Sodrel_Michael_1945","S001160","Sodrel","Michael","m","17dec1945",NA,NA,"Q1933523","Mike Sodrel",NA,NA
"US_Specter_Arlen_1930","S000709","Specter","Arlen","m","12feb1930",NA,NA,"Q363055","Arlen Specter",NA,NA
"US_Strickland_Ted_1941","S001004","Strickland","Ted","m","04aug1941",NA,NA,"Q465295","Ted Strickland",NA,NA
"US_Sweeney_John_1955","S001149","Sweeney","John","m","09aug1955",NA,NA,"Q6199983","John E. Sweeney",NA,NA
"US_Taylor_Charles_1941","T000067","Taylor","Charles","m","23jan1941",NA,NA,"Q1064695","Charles Taylor (North Carolina politician)",NA,NA
"US_Thomas_William_1941","T000188","Thomas","William","m","06dec1941",NA,NA,"Q132302","Bill Thomas",NA,NA
"US_Voinovich_George_1936","V000126","Voinovich","George","m","15jul1936",NA,NA,"Q529873","George Voinovich",NA,NA
"US_Weldon_W_1947","W000268","Weldon","W","m","22jul1947",NA,NA,"Q1145362","Curt Weldon",NA,NA
"US_Sekula-Gibbs_Shelley_1953","S001166","Sekula-Gibbs","Shelley","f","22jun1953",NA,NA,"Q2277934","Shelley Sekula-Gibbs",NA,NA
"US_Allen_Thomas_1945","A000357","Allen","Thomas","m","16apr1945",NA,NA,"Q1855866","Tom Allen (Maine politician)",NA,NA
"US_Baker_Richard_1948","B000072","Baker","Richard","m","22may1948",NA,NA,"Q727361","Richard Baker (American politician)",NA,NA
"US_Boyda_Nancy_1955","B001258","Boyda","Nancy","f","02aug1955",NA,NA,"Q434078","Nancy Boyda",NA,NA
"US_Byrd_Robert_1917","B001210","Byrd","Robert","m","20nov1917",NA,NA,"Q276524","Robert Byrd",NA,NA
"US_Cannon_Christopher_1950","C000116","Cannon","Christopher","m","20oct1950",NA,NA,"Q166928","Chris Cannon",NA,NA
"US_Carson_Julia_1938","C000191","Carson","Julia","f","08jul1938",NA,NA,"Q461754","Julia Carson",NA,NA
"US_Clinton_Hillary_1947","C001041","Clinton","Hillary","f","26oct1947",NA,NA,"Q6294","Hillary Clinton",NA,NA
"US_Cramer_Robert_1947","C000868","Cramer","Robert","m","22aug1947",NA,NA,"Q1368460","Bud Cramer",NA,NA
"US_Cubin_Barbara_1946","C000962","Cubin","Barbara","f","30nov1946",NA,NA,"Q449713","Barbara Cubin",NA,NA
"US_Davis_David_1959","D000606","Davis","David","m","06nov1959",NA,NA,"Q1174175","David Davis (Tennessee politician)",NA,NA
"US_Davis_Jo_1950","D000597","Davis","Jo-Ann","f","29jun1950",NA,NA,"Q462899","Jo Ann Davis",NA,NA
"US_Davis_Thomas_1949","D000136","Davis","Thomas","m","05jan1949",NA,NA,"Q2425943","Tom Davis (Virginia politician)",NA,NA
"US_Doolittle_John_1950","D000429","Doolittle","John","m","30oct1950",NA,NA,"Q1344689","John Doolittle",NA,NA
"US_Drake_Thelma_1949","D000605","Drake","Thelma","f","20nov1949",NA,NA,"Q441710","Thelma Drake",NA,NA
"US_Emanuel_Rahm_1959","E000287","Emanuel","Rahm","m","29nov1959",NA,NA,"Q298443","Rahm Emanuel",NA,NA
"US_English_Philip_1956","E000187","English","Philip","m","20jun1956",NA,NA,"Q5712486","Phil English",NA,NA
"US_Ensign_John_1958","E000194","Ensign","John","m","25mar1958",NA,NA,"Q529372","John Ensign",NA,NA
"US_Everett_Terry_1937","E000268","Everett","Terry","m","15feb1937",NA,NA,"Q965794","Terry Everett",NA,NA
"US_Feeney_Tom_1958","F000447","Feeney","Tom","m","21may1958",NA,NA,"Q1617137","Tom Feeney",NA,NA
"US_Ferguson_Michael_1970","F000443","Ferguson","Michael","m","22jun1970",NA,NA,"Q543078","Mike Ferguson (politician)",NA,NA
"US_Fortuno_Luis_1960","F000452","Fortuno","Luis","m","31oct1960",NA,NA,"Q381099","Luis Fortuño",NA,NA
"US_Fossella_Vito_1965","F000440","Fossella","Vito","m","09mar1965",NA,NA,"Q5738335","Vito Fossella",NA,NA
"US_Gilchrest_Wayne_1946","G000180","Gilchrest","Wayne","m","15apr1946",NA,NA,"Q501808","Wayne Gilchrest",NA,NA
"US_Gillmor_Paul_1939","G000210","Gillmor","Paul","m","01feb1939",NA,NA,"Q570173","Paul Gillmor",NA,NA
"US_Goode_Virgil_1946","G000280","Goode","Virgil","m","17oct1946",NA,NA,"Q159684","Virgil Goode",NA,NA
"US_Hastert_J_1942","H000323","Hastert","J","m","02jan1942",NA,NA,"Q553626","Dennis Hastert",NA,NA
"US_Hayes_Robin_1945","H001029","Hayes","Robin","m","14aug1945",NA,NA,"Q2159790","Robin Hayes",NA,NA
"US_Hobson_David_1936","H000666","Hobson","David","m","17oct1936",NA,NA,"Q5228974","Dave Hobson",NA,NA
"US_Hooley_Darlene_1939","H000762","Hooley","Darlene","f","04apr1939",NA,NA,"Q459718","Darlene Hooley",NA,NA
"US_Hulshof_Kenny_1958","H000948","Hulshof","Kenny","m","22may1958",NA,NA,"Q534222","Kenny Hulshof",NA,NA
"US_Hunter_Duncan_1948","H000981","Hunter","Duncan","m","31may1948",NA,NA,"Q527493","Duncan L. Hunter",NA,NA
"US_Jefferson_William_1947","J000070","Jefferson","William","m","14mar1947",NA,NA,"Q983443","William Jefferson (politician)",NA,NA
"US_Jindal_Bobby_1971","J000287","Jindal","Bobby","m","10jun1971",NA,NA,"Q295492","Bobby Jindal",NA,NA
"US_Jones_Stephanie_1949","J000284","Jones","Stephanie","f","10sep1949",NA,NA,"Q461489","Stephanie Tubbs Jones",NA,NA
"US_Keller_Ric_1964","K000361","Keller","Ric","m","05sep1964",NA,NA,"Q519922","Ric Keller",NA,NA
"US_Kennedy_Edward_1932","K000105","Kennedy","Edward","m","22feb1932",NA,NA,"Q134549","Ted Kennedy",NA,NA
